epoch	train_total	val_total	val_pda	lr
210	3.280770	3.931074	0.121244	1.00e-04
215	3.291190	3.932698	0.121604	1.00e-04
220	3.276453	3.938185	0.122005	1.00e-04
225	3.266736	3.933762	0.122439	1.00e-04
230	3.244548	3.914774	0.120251	1.00e-04
235	3.257584	3.922851	0.121511	1.00e-04
240	3.234515	3.912794	0.120878	1.00e-04
245	3.206465	3.940092	0.122607	1.00e-04
250	3.214677	3.903605	0.119093	1.00e-04
255	3.189079	3.903301	0.119401	1.00e-04
260	3.183270	3.925587	0.121514	1.00e-04
265	3.177170	3.926903	0.121407	1.00e-04
270	3.165981	3.954375	0.124143	1.00e-04
epoch	train_total	val_total	val_pda	lr
5	5.466919	4.132512	0.107362	1.00e-04
10	5.225256	4.025302	0.105400	1.00e-04
15	5.078629	3.976745	0.107176	1.00e-04
20	4.932515	3.976039	0.109797	1.00e-04
25	4.766006	4.039883	0.117435	1.00e-04
30	4.629870	4.055459	0.119936	1.00e-04
35	4.532859	4.071474	0.123473	1.00e-04
40	4.431096	4.065992	0.120480	1.00e-04
45	4.337524	4.084033	0.125149	1.00e-04
50	4.259506	4.020700	0.119642	1.00e-04
55	4.183823	4.080804	0.125766	1.00e-04
60	4.105430	4.019628	0.120154	1.00e-04
65	4.039520	4.076011	0.126073	1.00e-04
70	4.014771	4.019622	0.121255	1.00e-04
75	3.918497	4.067157	0.126668	1.00e-04
80	3.897900	4.065818	0.126543	1.00e-04
85	3.869411	3.967511	0.117541	1.00e-04
90	3.836680	3.940410	0.116869	1.00e-04
95	3.792385	4.007645	0.122666	1.00e-04
100	3.750325	3.971795	0.119768	1.00e-04
105	3.704321	3.949540	0.118296	1.00e-04
110	3.698537	4.015113	0.125650	1.00e-04
115	3.676288	4.008236	0.123891	1.00e-04
120	3.643875	3.962107	0.120473	1.00e-04
125	3.649578	3.998599	0.124255	1.00e-04
130	3.580026	4.034380	0.130028	1.00e-04
135	3.555339	4.074725	0.133458	1.00e-04
140	3.569634	3.940341	0.119705	1.00e-04
145	3.534123	4.042828	0.130512	1.00e-04
150	3.534505	4.054365	0.131283	1.00e-04
155	3.508445	4.072193	0.134181	1.00e-04
160	3.504195	4.028570	0.128113	1.00e-04
165	3.473794	4.078101	0.134230	1.00e-04
170	3.425417	4.031188	0.130521	1.00e-04
175	3.429332	4.069619	0.134323	1.00e-04
180	3.384299	4.022337	0.129228	1.00e-04
185	3.393407	4.003064	0.127279	1.00e-04
190	3.388711	4.053238	0.134480	1.00e-04
195	3.369514	4.038017	0.131627	5.00e-05
200	3.337388	4.051833	0.134753	5.00e-05
205	3.296540	4.054194	0.133452	5.00e-05
210	3.300593	4.059441	0.134705	5.00e-05
215	3.284626	4.038324	0.132715	5.00e-05
220	3.273776	4.054079	0.135652	5.00e-05
225	3.268759	4.002513	0.130029	5.00e-05
230	3.266610	4.014891	0.130898	5.00e-05
235	3.247915	4.025615	0.132026	5.00e-05
240	3.253073	3.975575	0.128776	5.00e-05
