epoch	train_total	val_total	val_pda	lr
235	3.182222	6.556979	0.372632	1.00e-04
240	3.161613	6.547588	0.372343	1.00e-04
245	3.164036	6.586431	0.374531	1.00e-04
250	3.143800	6.530935	0.370066	1.00e-04
255	3.122484	6.551611	0.371025	1.00e-04
260	3.113910	6.557013	0.372038	1.00e-04
265	3.112737	6.530301	0.370403	1.00e-04
270	3.116557	6.477951	0.364455	1.00e-04
275	3.084642	6.512255	0.369015	1.00e-04
epoch	train_total	val_total	val_pda	lr
5	5.292068	6.835379	0.361136	1.00e-04
10	5.062409	6.702021	0.354665	1.00e-04
15	4.946973	6.718630	0.360191	1.00e-04
20	4.836768	6.690326	0.362111	1.00e-04
25	4.664284	6.712350	0.367848	1.00e-04
30	4.539042	6.710667	0.368900	1.00e-04
35	4.441428	6.737908	0.372984	1.00e-04
40	4.335861	6.644421	0.365862	1.00e-04
45	4.263443	6.699203	0.371914	1.00e-04
50	4.185970	6.696667	0.373536	1.00e-04
55	4.095281	6.745148	0.378347	1.00e-04
60	4.072830	6.698206	0.373097	1.00e-04
65	4.001313	6.698101	0.374112	1.00e-04
70	3.953927	6.668451	0.372598	1.00e-04
75	3.894170	6.678506	0.373044	1.00e-04
80	3.865925	6.617676	0.368184	1.00e-04
85	3.805787	6.592779	0.366654	1.00e-04
90	3.795525	6.594505	0.367171	1.00e-04
95	3.719453	6.590261	0.367708	1.00e-04
100	3.721996	6.565406	0.365113	1.00e-04
105	3.692606	6.554805	0.363608	1.00e-04
110	3.657921	6.588238	0.369021	1.00e-04
115	3.614773	6.554539	0.363598	1.00e-04
120	3.595887	6.544869	0.363118	1.00e-04
125	3.591552	6.492489	0.360041	1.00e-04
130	3.542994	6.583764	0.370070	1.00e-04
135	3.531119	6.534125	0.365070	1.00e-04
140	3.522448	6.547029	0.365622	1.00e-04
145	3.496068	6.479117	0.360031	1.00e-04
150	3.472897	6.521875	0.362579	1.00e-04
155	3.463324	6.531085	0.364288	1.00e-04
160	3.438531	6.497765	0.361518	1.00e-04
165	3.416602	6.498936	0.362216	1.00e-04
170	3.401522	6.515171	0.364303	1.00e-04
175	3.371110	6.526290	0.366952	1.00e-04
180	3.357877	6.471698	0.361646	1.00e-04
185	3.341919	6.524155	0.366652	1.00e-04
190	3.326752	6.476554	0.362945	1.00e-04
195	3.332475	6.491054	0.363097	1.00e-04
200	3.326505	6.437871	0.360750	1.00e-04
205	3.280962	6.504789	0.367282	1.00e-04
210	3.268232	6.420251	0.357911	1.00e-04
215	3.263314	6.452742	0.360621	1.00e-04
220	3.240889	6.511623	0.367532	1.00e-04
225	3.252147	6.482108	0.363680	1.00e-04
230	3.225745	6.461676	0.364604	1.00e-04
235	3.210664	6.484336	0.365841	1.00e-04
240	3.217137	6.389786	0.356384	1.00e-04
245	3.207590	6.448630	0.362401	1.00e-04
250	3.171327	6.453356	0.363323	1.00e-04
255	3.173577	6.421336	0.360778	1.00e-04
260	3.171483	6.480930	0.366084	1.00e-04
265	3.147634	6.478662	0.366606	1.00e-04
270	3.158631	6.422815	0.361219	1.00e-04
275	3.140700	6.447872	0.364275	1.00e-04
280	3.132883	6.506780	0.368963	1.00e-04
285	3.127995	6.457814	0.363361	1.00e-04
290	3.117461	6.432015	0.361492	1.00e-04
295	3.097789	6.478858	0.368112	1.00e-04
300	3.106690	6.469722	0.365699	1.00e-04
305	3.064391	6.452799	0.363984	1.00e-04
310	3.079496	6.519656	0.370106	1.00e-04
315	3.076843	6.469514	0.365802	1.00e-04
320	3.051482	6.518699	0.371270	1.00e-04
325	3.060807	6.446657	0.363812	1.00e-04
330	3.045750	6.529816	0.371503	1.00e-04
335	3.049315	6.544668	0.372332	1.00e-04
340	3.031672	6.487193	0.368426	1.00e-04
epoch	train_total	val_total	val_pda	lr
5	5.305604	6.792517	0.354840	1.00e-04
10	5.044348	6.703842	0.356391	1.00e-04
15	4.860794	6.748374	0.368364	1.00e-04
20	4.672170	6.657622	0.358733	1.00e-04
25	4.524679	6.533013	0.347918	1.00e-04
30	4.404624	6.529710	0.348967	1.00e-04
35	4.303383	6.556373	0.353398	1.00e-04
40	4.242287	6.525544	0.349689	1.00e-04
45	4.111454	6.575903	0.358116	1.00e-04
50	4.067611	6.559435	0.356209	1.00e-04
55	4.001955	6.595995	0.359774	1.00e-04
60	3.948157	6.637722	0.364076	1.00e-04
65	3.922015	6.667020	0.367713	1.00e-04
70	3.859551	6.549617	0.358111	1.00e-04
75	3.819601	6.540768	0.359258	1.00e-04
80	3.777225	6.544450	0.358808	1.00e-04
85	3.713717	6.553372	0.360579	1.00e-04
90	3.666497	6.477526	0.353508	1.00e-04
95	3.660086	6.501566	0.357564	1.00e-04
100	3.636264	6.563522	0.364595	1.00e-04
105	3.626948	6.498561	0.359225	1.00e-04
110	3.592426	6.533351	0.362491	1.00e-04
115	3.556826	6.547478	0.361806	1.00e-04
120	3.538609	6.523748	0.360342	1.00e-04
125	3.511476	6.501296	0.359559	1.00e-04
130	3.511903	6.519099	0.363083	1.00e-04
135	3.485135	6.498183	0.360368	1.00e-04
140	3.469629	6.470021	0.359395	1.00e-04
145	3.473005	6.442682	0.355917	1.00e-04
150	3.443220	6.496710	0.359888	1.00e-04
155	3.417399	6.452901	0.358217	1.00e-04
160	3.399239	6.503469	0.363656	1.00e-04
165	3.357941	6.519417	0.364740	1.00e-04
170	3.341709	6.460772	0.360867	1.00e-04
175	3.365225	6.514780	0.366667	1.00e-04
180	3.338614	6.532170	0.364148	1.00e-04
185	3.330295	6.496608	0.362480	1.00e-04
190	3.298991	6.456958	0.361413	1.00e-04
195	3.304257	6.442826	0.359478	1.00e-04
200	3.277951	6.502159	0.364331	1.00e-04
205	3.254515	6.537934	0.368459	1.00e-04
210	3.238466	6.498980	0.363199	1.00e-04
215	3.234351	6.557391	0.371884	1.00e-04
220	3.219659	6.473822	0.363599	1.00e-04
225	3.199842	6.496591	0.365681	1.00e-04
230	3.221431	6.460596	0.360643	1.00e-04
235	3.182449	6.475388	0.363050	1.00e-04
240	3.182071	6.451023	0.360534	1.00e-04
245	3.156598	6.558446	0.371470	1.00e-04
epoch	train_total	val_total	val_pda	lr
5	5.312883	6.778948	0.358002	1.00e-04
10	5.062727	6.663716	0.356567	1.00e-04
15	4.901375	6.770687	0.369741	1.00e-04
20	4.714737	6.916657	0.388025	1.00e-04
25	4.522103	6.986270	0.396062	1.00e-04
30	4.397247	6.883609	0.386047	1.00e-04
35	4.284495	6.889439	0.387642	1.00e-04
40	4.212675	6.836497	0.383239	1.00e-04
45	4.130078	6.834274	0.385199	1.00e-04
50	4.061819	6.820306	0.384929	1.00e-04
55	3.983256	6.722471	0.374914	1.00e-04
60	3.928082	6.668370	0.370572	1.00e-04
65	3.848365	6.651413	0.370427	1.00e-04
70	3.833630	6.677042	0.372582	1.00e-04
75	3.787604	6.630763	0.367350	1.00e-04
80	3.751020	6.586344	0.365269	1.00e-04
85	3.702443	6.580118	0.366992	1.00e-04
90	3.678819	6.490031	0.358201	1.00e-04
95	3.632127	6.438577	0.353579	1.00e-04
100	3.615140	6.399290	0.350554	1.00e-04
105	3.591956	6.422462	0.352945	1.00e-04
110	3.567638	6.435187	0.355110	1.00e-04
115	3.538493	6.508573	0.362854	1.00e-04
120	3.522246	6.458407	0.357526	1.00e-04
125	3.501736	6.416881	0.353762	1.00e-04
130	3.485766	6.407426	0.352155	1.00e-04
135	3.459774	6.421757	0.352209	1.00e-04
140	3.419585	6.386844	0.351804	1.00e-04
145	3.420580	6.456872	0.357604	1.00e-04
150	3.410872	6.420240	0.355660	1.00e-04
155	3.388861	6.369002	0.351092	1.00e-04
160	3.365024	6.390833	0.352392	1.00e-04
165	3.332073	6.424400	0.357428	1.00e-04
170	3.325422	6.429472	0.355267	1.00e-04
175	3.311946	6.348059	0.349472	1.00e-04
180	3.309029	6.370775	0.350743	1.00e-04
185	3.281128	6.363524	0.351802	1.00e-04
190	3.277745	6.411090	0.355211	1.00e-04
195	3.257475	6.398708	0.354494	1.00e-04
200	3.230565	6.354886	0.350030	1.00e-04
205	3.204903	6.379350	0.352692	1.00e-04
210	3.215496	6.389765	0.353970	1.00e-04
215	3.205904	6.312563	0.347466	1.00e-04
220	3.223778	6.386909	0.353058	1.00e-04
225	3.184319	6.312775	0.348117	1.00e-04
230	3.159983	6.357697	0.350728	1.00e-04
235	3.169306	6.351630	0.351414	1.00e-04
240	3.154667	6.380982	0.353688	1.00e-04
245	3.159971	6.302698	0.345831	1.00e-04
250	3.124853	6.294507	0.346078	1.00e-04
255	3.120066	6.294555	0.345328	1.00e-04
260	3.134981	6.271874	0.343965	1.00e-04
265	3.096887	6.337365	0.350074	1.00e-04
270	3.073675	6.263028	0.343713	1.00e-04
275	3.072919	6.339446	0.348622	1.00e-04
280	3.086974	6.270711	0.343021	1.00e-04
285	3.084256	6.304953	0.347018	1.00e-04
290	3.072788	6.332519	0.350322	1.00e-04
295	3.056746	6.254850	0.342470	1.00e-04
300	3.050576	6.340539	0.352082	1.00e-04
305	3.044362	6.346157	0.352008	1.00e-04
310	3.043967	6.287611	0.347149	1.00e-04
315	3.039777	6.339578	0.351929	1.00e-04
320	3.032402	6.377162	0.354693	1.00e-04
325	3.000771	6.314442	0.348777	1.00e-04
330	3.019790	6.337417	0.350123	1.00e-04
335	3.003809	6.376155	0.355770	1.00e-04
340	2.997347	6.330697	0.350612	1.00e-04
345	2.998994	6.371651	0.355284	1.00e-04
350	2.989902	6.258676	0.343553	1.00e-04
355	2.971059	6.334023	0.351916	1.00e-04
360	2.968044	6.295172	0.346908	1.00e-04
365	2.967520	6.324524	0.350817	1.00e-04
370	2.967413	6.314364	0.350643	1.00e-04
375	2.951763	6.307896	0.349486	1.00e-04
380	2.948514	6.270824	0.345527	1.00e-04
385	2.952832	6.275223	0.346157	1.00e-04
390	2.949943	6.312613	0.350521	1.00e-04
395	2.924320	6.346414	0.353187	1.00e-04
